donor_id,donor_age,donor_gender,donor_country,donor_type,registration_date,last_donation_date,frequency,monetary,average_donation,recency,r_score,f_score,m_score,rfm_score,recency_log,frequency_log,monetary_log,cluster_id,segment_name,segment_color,engagement_strategy
100117,19,Male,Kenya,Individual,2014-01-04,2016-08-18,4,133.94,33.48,95,3,1,2,312,4.564348191467836,1.6094379124341003,4.904830235199279,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
100118,25,Female,Nigeria,Individual,2014-07-28,2016-07-19,9,270.04,30.0,125,3,5,4,354,4.836281906951478,2.302585092994046,5.60226641146369,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
100119,31,Female,Bolivia,Individual,2015-10-20,2016-10-28,10,233.98,23.4,24,5,5,4,554,3.2188758248682006,2.3978952727983707,5.459500404139426,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
100120,24,Female,Palestine,Corporate,2015-12-21,2016-06-06,7,305.06,43.58,168,2,4,5,245,5.1298987149230735,2.0794415416798357,5.72378116116289,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
100121,41,Female,Kenya,Small Business,2014-04-07,2016-10-01,6,113.52,18.92,51,4,3,2,432,3.9512437185814275,1.9459101490553132,4.740749480229915,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
100122,53,Female,India,Small Business,2015-12-03,2016-10-12,7,252.0,36.0,40,5,4,4,544,3.713572066704308,2.0794415416798357,5.53338948872752,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
100123,52,Male,Philippines,Small Business,2016-04-10,2016-10-10,8,328.31,41.04,42,4,4,5,445,3.7612001156935624,2.1972245773362196,5.796999556367335,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
100124,42,Female,Philippines,Individual,2014-04-05,2016-04-09,6,221.78,36.96,226,2,3,4,234,5.424950017481403,1.9459101490553132,5.4061847374170435,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
100125,63,Female,El Salvador,NGO,2016-06-20,2016-10-21,7,248.85,35.55,31,5,4,4,544,3.4657359027997265,2.0794415416798357,5.520860737790214,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
100126,47,Male,Philippines,Individual,2015-07-01,2016-09-09,5,147.9,29.58,73,4,2,2,422,4.30406509320417,1.791759469228055,5.003274939689963,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
100127,22,Female,Mozambique,Individual,2015-09-24,2016-06-21,5,162.45,32.49,153,3,2,3,323,5.0369526024136295,1.791759469228055,5.09650713317022,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
100128,58,Male,Jordan,Individual,2014-02-22,2016-09-02,5,108.38,21.68,80,4,2,1,421,4.394449154672439,1.791759469228055,4.694828057918627,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
100129,48,Male,Philippines,Individual,2015-09-21,2016-11-13,8,408.37,51.05,8,5,4,5,545,2.1972245773362196,2.1972245773362196,6.01461939257447,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
100130,51,Male,Palestine,Small Business,2015-04-11,2016-08-11,4,265.94,66.48,102,3,1,4,314,4.634728988229636,1.6094379124341003,5.587023914046005,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
100131,47,Male,Peru,Individual,2015-01-16,2014-12-03,4,49.6,12.4,719,1,1,1,111,6.579251212010101,1.6094379124341003,3.92395157629342,3,At-Risk / Hibernating,#EF4444,"Re-engagement survey, emergency relief callouts, lower friction options."
100132,47,Female,Vietnam,Small Business,2016-03-10,2016-02-23,4,145.34,36.34,272,2,1,2,212,5.60947179518496,1.6094379124341003,4.985932681455884,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
100133,22,Female,Sierra Leone,Corporate,2014-09-13,2016-06-27,3,104.36,34.79,147,3,1,1,311,4.997212273764115,1.3862943611198906,4.657383057435026,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
100134,47,Female,Colombia,Individual,2014-03-03,2016-11-02,7,154.99,22.14,19,5,4,2,542,2.995732273553991,2.0794415416798357,5.049791902630777,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
100135,60,Female,Philippines,Individual,2015-05-27,2016-11-13,8,326.34,40.79,8,5,4,5,545,2.1972245773362196,2.1972245773362196,5.790999386077738,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
100136,34,Male,Philippines,Individual,2016-02-02,2016-04-25,6,281.99,47.0,210,2,3,4,234,5.351858133476067,1.9459101490553132,5.645411561329872,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
100137,49,Male,Cambodia,Individual,2014-05-18,2016-09-24,7,303.27,43.32,58,4,4,5,445,4.07753744390572,2.0794415416798357,5.717915465122114,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
100138,19,Male,Mozambique,Small Business,2016-10-05,2016-08-26,3,54.54,18.18,87,4,1,1,411,4.477336814478207,1.3862943611198906,4.017103481878653,3,At-Risk / Hibernating,#EF4444,"Re-engagement survey, emergency relief callouts, lower friction options."
100139,36,Female,Colombia,Individual,2015-11-20,2015-07-27,2,72.8,36.4,483,1,1,1,111,6.182084906716632,1.0986122886681098,4.301358731606427,3,At-Risk / Hibernating,#EF4444,"Re-engagement survey, emergency relief callouts, lower friction options."
100140,41,Male,El Salvador,Individual,2016-08-15,2016-04-04,9,246.89,27.43,231,2,5,4,254,5.44673737166631,2.302585092994046,5.512985099381202,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
100141,70,Female,Philippines,Individual,2015-04-27,2015-11-27,4,157.96,39.49,360,1,1,2,112,5.8888779583328805,1.6094379124341003,5.0686525982435615,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
100142,29,Female,Liberia,Individual,2014-05-07,2016-08-21,7,335.14,47.88,92,4,4,5,445,4.532599493153256,2.0794415416798357,5.817527739848421,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
100143,32,Female,Kenya,Individual,2014-07-02,2016-03-12,5,340.56,68.11,254,2,2,5,225,5.541263545158426,1.791759469228055,5.833523359039406,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
100144,39,Female,Vietnam,Individual,2015-05-29,2016-05-09,5,134.83,26.97,196,2,2,2,222,5.2832037287379885,1.791759469228055,4.9114041038344,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
100145,70,Male,Nigeria,Individual,2015-08-26,2016-07-26,11,539.36,49.03,118,3,5,5,355,4.77912349311153,2.4849066497880004,6.292235584101481,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
100146,63,Female,Kenya,NGO,2016-01-23,2016-02-18,7,183.83,26.26,277,2,4,3,243,5.627621113690637,2.0794415416798357,5.219436483694589,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
100147,19,Female,Philippines,Individual,2016-03-25,2016-07-10,6,131.52,21.92,134,3,3,2,332,4.90527477843843,1.9459101490553132,4.886733577431695,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
100148,30,Female,El Salvador,Individual,2016-02-21,2016-03-10,3,136.37,45.46,256,2,1,2,212,5.54907608489522,1.3862943611198906,4.922678015337114,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
100149,61,Female,Kenya,Individual,2015-08-27,2016-04-05,8,307.19,38.4,230,2,4,5,245,5.442417710521793,2.1972245773362196,5.730716475896282,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
100150,21,Female,Vietnam,Individual,2014-01-19,2016-08-14,9,338.07,37.56,99,3,5,5,355,4.605170185988092,2.302585092994046,5.826206575739907,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
100151,63,Other,Rwanda,Individual,2015-06-27,2016-06-12,7,205.59,29.37,162,3,4,3,343,5.093750200806762,2.0794415416798357,5.330736152803538,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
100152,32,Male,Philippines,Small Business,2016-04-19,2016-11-16,5,137.02,27.4,5,5,2,2,522,1.791759469228055,1.791759469228055,4.927398602192456,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
100153,66,Female,Peru,Individual,2016-05-18,2015-01-06,4,135.07,33.77,685,1,1,2,112,6.530877627725885,1.6094379124341003,4.913169459202767,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
100154,33,Female,Philippines,Individual,2016-05-05,2016-02-26,6,144.65,24.11,269,2,3,2,232,5.598421958998375,1.9459101490553132,4.981206483405444,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
100155,41,Male,Philippines,Individual,2014-01-12,2016-03-31,7,234.87,33.55,235,2,4,4,244,5.4638318050256105,2.0794415416798357,5.463280805795784,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
100156,53,Female,Armenia,Individual,2015-03-23,2016-10-09,10,347.65,34.76,43,4,5,5,455,3.784189633918261,2.3978952727983707,5.85406855366702,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
100157,24,Male,Kyrgyzstan,Individual,2015-09-25,2016-06-19,8,248.52,31.06,155,3,4,4,344,5.049856007249537,2.1972245773362196,5.519539072299548,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
100158,47,Female,Honduras,Small Business,2014-09-11,2016-11-09,5,182.8,36.56,12,5,2,3,523,2.5649493574615367,1.791759469228055,5.213848209921586,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
100159,44,Male,Philippines,Corporate,2015-02-25,2016-11-06,13,550.23,42.33,15,5,5,5,555,2.772588722239781,2.6390573296152584,6.31215214492374,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
100160,59,Male,Pakistan,Individual,2014-04-11,2015-11-01,3,73.42,24.47,386,1,1,1,111,5.958424693029782,1.3862943611198906,4.309724722918476,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
100161,70,Female,El Salvador,Corporate,2014-07-18,2016-10-19,9,324.14,36.02,33,5,5,5,555,3.5263605246161616,2.302585092994046,5.784255858806078,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
100162,53,Male,Zambia,Individual,2014-01-07,2015-07-18,6,227.99,38.0,492,1,3,4,134,6.20050917404269,1.9459101490553132,5.433678334478489,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
100163,39,Male,Paraguay,Individual,2016-09-30,2016-06-29,7,193.01,27.57,145,3,4,3,343,4.983606621708336,2.0794415416798357,5.267909704126611,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
100164,39,Male,Timor-Leste,Individual,2016-05-30,2016-10-23,7,288.04,41.15,29,5,4,4,544,3.4011973816621555,2.0794415416798357,5.666565086839385,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
100165,40,Female,Philippines,Individual,2015-02-19,2016-08-09,3,203.72,67.91,104,3,1,3,313,4.653960350157523,1.3862943611198906,5.321643191851534,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
100166,61,Female,Uganda,Individual,2014-01-05,2016-10-21,10,359.14,35.91,31,5,5,5,555,3.4657359027997265,2.3978952727983707,5.886492844741359,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
100167,35,Female,Honduras,Individual,2014-12-10,2016-08-28,7,155.06,22.15,85,4,4,2,442,4.454347296253507,2.0794415416798357,5.050240548688615,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
100168,26,Male,El Salvador,Individual,2015-03-22,2014-12-15,2,30.43,15.22,707,1,1,1,111,6.56244409369372,1.0986122886681098,3.447762850809476,3,At-Risk / Hibernating,#EF4444,"Re-engagement survey, emergency relief callouts, lower friction options."
100169,35,Female,Nicaragua,Individual,2014-06-23,2015-07-10,3,111.55,37.18,500,1,1,2,112,6.2166061010848646,1.3862943611198906,4.723397567352741,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
100170,19,Male,Peru,NGO,2015-11-10,2016-06-04,4,124.14,31.04,170,2,1,2,212,5.14166355650266,1.6094379124341003,4.829433110570218,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
100171,23,Female,Cameroon,Individual,2016-10-19,2015-08-27,7,276.97,39.57,452,1,4,4,144,6.115892125483034,2.0794415416798357,5.627513194198474,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
100172,22,Male,Philippines,NGO,2016-05-14,2016-06-02,6,168.45,28.08,172,2,3,3,233,5.153291594497779,1.9459101490553132,5.132557898053061,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
100173,58,Male,Timor-Leste,Individual,2016-05-27,2016-03-16,3,124.99,41.66,250,2,1,2,212,5.5254529391317835,1.3862943611198906,4.836202538722539,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
100174,56,Male,El Salvador,Individual,2016-05-01,2016-08-21,11,349.95,31.81,92,4,5,5,455,4.532599493153256,2.4849066497880004,5.86064376317643,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
100175,54,Female,Cambodia,Individual,2014-03-14,2015-12-20,5,162.48,32.5,337,1,2,3,123,5.823045895483019,1.791759469228055,5.096690658696076,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
100176,42,Female,Peru,Individual,2015-07-20,2016-09-29,8,290.73,36.34,53,4,4,4,444,3.9889840465642745,2.1972245773362196,5.67582871697455,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
100177,56,Male,Kenya,Individual,2015-08-03,2016-10-20,5,168.53,33.71,32,5,2,3,523,3.4965075614664802,1.791759469228055,5.133029902309862,2,Champions,#10B981,"VIP invitations, early campaign access, donor advisory panel."
100178,26,Female,Costa Rica,Individual,2014-04-14,2016-08-09,8,312.33,39.04,104,3,4,5,345,4.653960350157523,2.1972245773362196,5.74725694824148,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
100179,65,Female,Ghana,Individual,2014-06-01,2016-06-24,11,306.69,27.88,150,3,5,5,355,5.017279836814924,2.4849066497880004,5.729092782612366,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
100180,44,Male,Mongolia,Individual,2015-08-03,2016-09-26,4,99.27,24.82,56,4,1,1,411,4.04305126783455,1.6094379124341003,4.607866547535834,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
100181,67,Female,South Sudan,Corporate,2016-01-04,2016-01-18,8,263.23,32.9,308,1,4,4,144,5.733341276897746,2.1972245773362196,5.576819935982524,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
100182,26,Female,Ecuador,Individual,2014-08-03,2016-05-14,4,146.24,36.56,191,2,1,2,212,5.2574953720277815,1.6094379124341003,4.99206390851082,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
100183,44,Male,Uganda,Individual,2015-05-12,2016-08-31,6,192.31,32.05,82,4,3,3,433,4.418840607796598,1.9459101490553132,5.2642951179336,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
100184,54,Female,United States,Individual,2014-03-19,2015-10-06,5,104.88,20.98,412,1,2,1,121,6.023447592961033,1.791759469228055,4.662306377358901,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
100185,44,Male,Philippines,Individual,2014-04-24,2014-11-09,3,60.51,20.17,743,1,1,1,111,6.612041034833092,1.3862943611198906,4.119199763220277,3,At-Risk / Hibernating,#EF4444,"Re-engagement survey, emergency relief callouts, lower friction options."
100186,41,Female,Samoa,Individual,2015-08-18,2016-03-28,12,375.88,31.32,238,2,5,5,255,5.476463551931511,2.5649493574615367,5.931926834391786,0,Loyal Donors,#3B82F6,"Recurring monthly giving programs, impact newsletters, gratitude calls."
100187,26,Male,Cambodia,Small Business,2015-07-25,2015-01-04,4,77.41,19.35,687,1,1,1,111,6.5337888379333435,1.6094379124341003,4.361951470242831,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
100188,38,Female,Ecuador,Individual,2016-02-08,2016-04-14,5,161.08,32.22,221,2,2,2,222,5.402677381872279,1.791759469228055,5.088090040500373,1,Potential Loyalists,#F59E0B,"Targeted impact stories, donation match offers, multi-channel nudges."
